video_id,title,description,published_at,duration_seconds,is_short,Channel_Name,Channel_ID,channel_description
-FBwZtuJtMw,A Crime Against Childhood,"SAVE SNOW DAYS: http://twitter.com/share?text=Some%20schools%20are%20trying%20to%20get%20rid%20of%20snow%20days%20and%20replace%20them%20with%20distance%20learning.%20%20It%27s%20a%20crime%20against%20childhood!%20%20We%20cannot%20let%20this%20stand!&url=https://www.youtube.com/watch?v=-FBwZtuJtMw&hashtags=SaveSnowDays   Thank you, Bonnie Bees, for making this video possible: https://www.patreon.com/cgpgrey  ## Bonnie Bees  Steven Snow, Ben Delo, Bob Kunz, Nevin Spoljaric, Bobby, Donal Botkin, BN-12, Ben Schwab, Richard Jenkins, Phil Gardner, Steven Grimm, Chris Chapin, Martin, Andrew Bereza, Rebecca Wortham, Marco Arment, Colin Millions,  , emptymachine, Jason Lewandowski, Saki Comandao, George Lin, Henry Ng, rictic, David Tyler, Jordan Earls, Nick Fish, Nick Gibson, Tyler Bryant, Xueqi, Oliver Steele, iulus, Kermit Norlund, Alex Simonides, Julien Dubois, Christopher Mutchler, Derek Bonner, Mikko, Orbit_Junkie, Ron Bowes, Derek Jackson, Tmas rni Jnasson, Nicholas Welna, Bear, chrysilis, David Palomares, Drago175, Emil, Esteban Santana Santana, Freddi Hrlyck, John Rogers, Peter Lomax, Rhys Parry, ShiroiYami, Tristan Watts-Willis, Veronica Peshterianu, Dag Viggo Loken, John Lee, Maxime Zielony, Elizabeth Keathley, Birdstryke, Rene Duedam  ## Music  David Rees: http://www.davidreesmusic.com",2021-05-10 21:35:40,210,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
pUF5esTscZI,Metric Paper…,"- Thank you, Bonnie Bees, for making this video possible: https://www.patreon.com/cgpgrey  ## Related Videos  Powers of Ten: https://www.youtube.com/watch?v=0fKBhvDjuy0  The Secret City of London: https://www.youtube.com/watch?v=LrObZ_HZZUc  Which Planet is Closest? https://www.youtube.com/watch?v=SumDHcnCRuU  Re: Which Planet is Closest? https://www.youtube.com/watch?v=LIS0IFmbZaI  ## Special Thanks  ## Bonnie Bees Steven Snow, Ben Delo, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12, Bobby, Chris Chapin, David F Watson, Richard Jenkins, Steven Grimm, سليمان العقل, Phil Gardner, Martin, Ben Schwab, Colin Millions, Saki Comandao, Jason Lewandowski, Marco Arment, emptymachine, Andrew Bereza, Rebecca Wortham, George Lin, rictic, Henry Ng, Awoo, Fuesu, Nick Fish, Nick Gibson, Tyler Bryant, Oliver Steele, David Tyler, iulus, Jordan Earls, Kermit Norlund, Bryan McLemore, Alex Simonides, Felix Weis, Christopher Mutchler, Ryan Tripicchio, Derek Bonner, Mikko, Orbit_Junkie, Paul Alom, Tómas Árni Jónasson, Julien Dubois, Derek Jackson, Ron Bowes, Nicholas Welna, Bear, David Palomares, Freddi Hørlyck, John Rogers, Peter Lomax, ShiroiYami, Tristan Watts-Willis, chrysilis, Drago175, Emil, Esteban Santana Santana, Rhys Parry, Veronica Peshterianu, John Lee, Maxime Zielony, Elizabeth Keathley, Birdstryke  ## Music  Microscopic by Gas, free download from http://www.microscopics.co.uk  David Rees: http://www.davidreesmusic.com",2021-03-26 21:00:14,524,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
qC5h9zcHmPA,Ten Years Later,"Q&A with Grey  - Deleted scenes on patreon: https://www.patreon.com/posts/48076548 and youtube: https://www.youtube.com/watch?v=STMX20aB4Wo  ## Related Videos  UK Explained: https://www.youtube.com/watch?v=rNu8XDBSn10  Solution to Traffic: https://www.youtube.com/watch?v=iHzzSao6ypE  Driving a Tesla: https://www.youtube.com/watch?v=_naDg-guomA  Project Liberty: https://www.youtube.com/watch?v=SgZ1f4ACZBQ  Tumbleweed: https://www.youtube.com/watch?v=hsWr_JWTZss  Talk Like a Pirate: https://www.youtube.com/watch?v=3YFeE1eDlD0  TEKOI: https://www.youtube.com/watch?v=PCeMCwxayp0  Bestagons: https://www.youtube.com/watch?v=thOifuHs6eY   ## Bonnie Bees   Tim Stumbaugh, Bob Kunz, Steven Snow, Ben Delo, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12, Bobby, Chris Chapin, David F Watson, Richard Jenkins, Steven Grimm, سليمان العقل, Phil Gardner, Martin, Ben Schwab, Colin Millions, Saki Comandao, Jason Lewandowski, Marco Arment, emptymachine, Andrew Bereza, Rebecca Wortham, George Lin, rictic, Henry Ng, Awoo, Fuesu, Nick Fish, Nick Gibson, Tyler Bryant, Oliver Steele, David Tyler, iulus, Jordan Earls, Kermit Norlund, Bryan McLemore, Alex Simonides, Felix Weis, Christopher Mutchler, Ryan Tripicchio, Derek Bonner, Mikko, Orbit_Junkie, Paul Alom, Tómas Árni Jónasson, Julien Dubois, Derek Jackson, Ron Bowes, Nicholas Welna, Bear, David Palomares, Freddi Hørlyck, John Rogers, Peter Lomax, ShiroiYami, Tristan Watts-Willis, chrysilis, Drago175, Emil, Esteban Santana Santana, Rhys Parry, Veronica Peshterianu, John Lee, Maxime Zielony, Elizabeth Keathley, Birdstryke    ## Music  David Rees: http://www.davidreesmusic.com",2021-02-27 20:45:16,531,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
FWP41MXLMGY,An Empty City is Eerie Magic,"‣ Thank you, Bonnie Bee Brigade, for making this video possible: https://www.youtube.com/channel/UC2C_jShtL725hvbm1arSV9w/join  More Grey Goes Outside: https://www.youtube.com/watch?v=_naDg-guomA&list=PLqs5ohhass_Tm5UfnXNWl7qBDy66lOdKg  ## Special Thanks  ## Bonnie Bees Steven Snow, Ben Delo, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12, Bobby, Chris Chapin, David F Watson, Richard Jenkins, Steven Grimm, سليمان العقل, Phil Gardner, Martin, Ben Schwab, Colin Millions, Saki Comandao, Jason Lewandowski, Marco Arment, emptymachine, Andrew Bereza, Rebecca Wortham, George Lin, rictic, Henry Ng, Awoo, Fuesu, Nick Fish, Nick Gibson, Tyler Bryant, Oliver Steele, David Tyler, iulus, Jordan Earls, Kermit Norlund, Bryan McLemore, Alex Simonides, Felix Weis, Christopher Mutchler, Ryan Tripicchio, Derek Bonner, Mikko, Orbit_Junkie, Paul Alom, Tómas Árni Jónasson, Julien Dubois, Derek Jackson, Ron Bowes, Nicholas Welna, Bear, David Palomares, Freddi Hørlyck, John Rogers, Peter Lomax, ShiroiYami, Tristan Watts-Willis, chrysilis, Drago175, Emil, Esteban Santana Santana, Rhys Parry, Veronica Peshterianu, John Lee, Maxime Zielony, Elizabeth Keathley, Birdstryke  ## Music  Shine by Mindthings (Album: Resonance) https://mindthings.bandcamp.com/ YouTube: https://www.youtube.com/user/mindthings SoundCloud: https://soundcloud.com/mindthings/02-shine-mp3  Closing it all by Remy Bourgeois (Album: Bal de Nuit EP) https://www.jamendo.com/artist/473433/remy-bourgeois YouTube: https://www.youtube.com/channel/UC6ezPEiNPKABLthiwi15ZyQ/featured SoundCloud: https://soundcloud.com/remybourgeois",2021-02-19 18:45:14,944,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
gqMxf52CCmk,London Can't Handle Snow,"Stay warm & support the vlogs, grab yourself a Grey Hoodie: https://store.dftba.com/collections/all/products/cgp-grey-logo-hoodie",2021-01-27 17:45:10,321,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
thOifuHs6eY,Why Hexagons Are the Best Shape,"- Behind the Scenes: https://www.youtube.com/watch?v=4R3N1oeKbE4  - Hexagons are the Bestagons shirt: https://store.dftba.com/collections/all/products/hexagons-t-shirt  ## Special Thanks  Professor Dave Explains London Maths David Sheard   ## Crowdfunders  Steven Snow, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12 , Ben Delo, Bobby , Chris Chapin, Richard Jenkins, Phil Gardner, Martin, Steven Grimm, سليمان العقل, David F Watson, Colin Millions, Ben Schwab, Saki Comandao, Jason Lewandowski, Marco Arment, Shantanu Raj, rictic , emptymachine , George Lin, Henry Ng, Thunda Plum, Awoo , David Tyler, Fuesu , iulus , Jordan Earls, Joshua Jamison, Nick Fish, Nick Gibson, Tyler Bryant, Oliver Steele, Andrew Bereza, Kermit Norlund, Kevin Costello, Rebecca Wortham, Derek Bonner, Derek Jackson, Mikko , Orbit_Junkie , Ron Bowes, Tómas Árni Jónasson, Bryan McLemore, Kyle Wayman, Alex Simonides, Felix Weis, Melvin Sowah, Christopher Mutchler, Giulio Bontadini, Paul Alom, Ryan Tripicchio, Scot Melville, Julien Dubois, Bear , chrysilis , David Palomares, Emil , Erik Parasiuk, Esteban Santana Santana, Freddi Hørlyck, John Rogers, Leon , Peter Lomax, Rhys Parry, ShiroiYami , Tristan Watts-Willis, Veronica Peshterianu, Dag Viggo Lokøen, John Lee, Maxime Zielony, Elizabeth Keathley, and Nicholas Welna   ## Music  David Rees: http://www.davidreesmusic.com",2020-11-03 16:30:11,567,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
boezS4C_MFc,The Job With an 18% Death Rate,"- Thank you, Bonnie Bees, for making this video possible: https://www.patreon.com/cgpgrey  - Grey Reads the 25th Amendment: https://www.youtube.com/watch?v=TJlOb7n_iCI  ## Bonnie Bees  Steven Snow, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12 , Ben Delo, Bobby , Chris Chapin, Richard Jenkins, Phil Gardner, Martin, Steven Grimm, سليمان العقل, David F Watson, Colin Millions, Ben Schwab, Saki Comandao, Jason Lewandowski, Marco Arment, Shantanu Raj, rictic , emptymachine , George Lin, Henry Ng, Thunda Plum, Awoo , David Tyler, Fuesu , iulus , Jordan Earls, Joshua Jamison, Nick Fish, Nick Gibson, Tyler Bryant, Oliver Steele, Andrew Bereza, Kermit Norlund, Kevin Costello, Rebecca Wortham, Derek Bonner, Derek Jackson, Mikko , Orbit_Junkie , Ron Bowes, Tómas Árni Jónasson, Bryan McLemore, Kyle Wayman, Alex Simonides, Felix Weis, Melvin Sowah, Christopher Mutchler, Giulio Bontadini, Paul Alom, Ryan Tripicchio, Scot Melville, Julien Dubois, Bear , chrysilis , David Palomares, Emil , Erik Parasiuk, Esteban Santana Santana, Freddi Hørlyck, John Rogers, Leon , Peter Lomax, Rhys Parry, ShiroiYami , Tristan Watts-Willis, Veronica Peshterianu, Dag Viggo Lokøen, John Lee, Maxime Zielony, Elizabeth Keathley, and Nicholas Welna  ## Music  David Rees: http://www.davidreesmusic.com",2020-10-12 13:15:15,629,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
dDYFiq1l5Dg,Supreme Court Shenanigans !!!,"- Top Sneaky Stamps: https://www.youtube.com/watch?v=t4jhoU8QCbw  - Director's Commentary: http://patreon.com/posts/42206797   ## Bonnie Bees  Steven Snow, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12 , Ben Delo, Bobby , Chris Chapin, Richard Jenkins, Phil Gardner, Martin, Steven Grimm, سليمان العقل, David F Watson, Colin Millions, Ben Schwab, Saki Comandao, Jason Lewandowski, Marco Arment, Shantanu Raj, rictic , emptymachine , George Lin, Henry Ng, Thunda Plum, Awoo , David Tyler, Fuesu , iulus , Jordan Earls, Joshua Jamison, Nick Fish, Nick Gibson, Tyler Bryant, Oliver Steele, Andrew Bereza, Kermit Norlund, Kevin Costello, Rebecca Wortham, Derek Bonner, Derek Jackson, Mikko , Orbit_Junkie , Ron Bowes, Tómas Árni Jónasson, Bryan McLemore, Kyle Wayman, Alex Simonides, Felix Weis, Melvin Sowah, Christopher Mutchler, Giulio Bontadini, Paul Alom, Ryan Tripicchio, Scot Melville, Julien Dubois, Bear , chrysilis , David Palomares, Emil , Erik Parasiuk, Esteban Santana Santana, Freddi Hørlyck, John Rogers, Leon , Peter Lomax, Rhys Parry, ShiroiYami , Tristan Watts-Willis, Veronica Peshterianu, Dag Viggo Lokøen, John Lee, Maxime Zielony, Elizabeth Keathley, and Nicholas Welna  ## Music  David Rees: http://www.davidreesmusic.com",2020-09-30 15:45:12,722,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
SVmEXdGqO-s,Thinking About Lockdowns,"Q&A with Grey  ‣ Thank you, my Patrons, for making this video possible: https://patreon.com/cgpgrey  ## Related Videos  Weekend Wednesday: https://www.youtube.com/watch?v=ALaTm6VzTBw   ## Bonnie Bees  Bob Kunz, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12, Chris Chapin, Richard Jenkins, Phil Gardner, Martin, Steven Grimm, سليمان العقل, David F Watson, Colin Millions, Saki Comandao, Ben Schwab, Jason Lewandowski, Marco Arment, Shantanu Raj, rictic, emptymachine, George Lin, Henry Ng, Thunda Plum, Awoo, David Tyler, Fuesu, iulus, Jordan Earls, Joshua Jamison, Nick Fish, Nick Gibson, Tyler Bryant, Zach Whittle, Oliver Steele, Kermit Norlund, Kevin Costello, Derek Bonner, Derek Jackson, Mikko , Orbit_Junkie, Ron Bowes, Tómas Árni Jónasson, Bryan McLemore, Alex Simonides, Felix Weis, Melvin Sowah, Christopher Mutchler, Giulio Bontadini, Paul Alom, Ryan Tripicchio, Scot Melville, Bear, chrysilis, David Palomares, Emil, Erik Parasiuk, Esteban Santana Santana, Freddi Hørlyck, John Rogers, Leon, Peter Lomax, Rhys Parry, ShiroiYami, Tristan Watts-Willis, Veronica Peshterianu, Dag Viggo Lokøen, John Lee, Maxime Zielony, Julien Dubois, Elizabeth Keathley, Nicholas Welna   ## Music  David Rees: http://www.davidreesmusic.com",2020-08-25 17:45:13,802,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
ua4QMFQATco,I Made A Catastrophic Error,"- What Was TEKOI: https://www.youtube.com/watch?v=PCeMCwxayp0 - TEKOI Commentary: https://www.youtube.com/watch?v=ufsYK3Eecw4  -  Old version of TEKOI: https://www.youtube.com/watch?v=MhgLasBFr6o  ## Bonnie Bees  Bob Kunz, John Buchan, Nevin Spoljaric, Donal Botkin, BN-12, Chris Chapin, Richard Jenkins, Phil Gardner, Martin, Steven Grimm, سليمان العقل, David F Watson, Colin Millions, Saki Comandao, Ben Schwab, Jason Lewandowski, Marco Arment, Shantanu Raj, rictic, emptymachine, George Lin, Henry Ng, Thunda Plum, Awoo, David Tyler, Fuesu, iulus, Jordan Earls, Joshua Jamison, Nick Fish, Nick Gibson, Tyler Bryant, Zach Whittle, Oliver Steele, Kermit Norlund, Kevin Costello, Derek Bonner, Derek Jackson, Mikko , Orbit_Junkie, Ron Bowes, Tómas Árni Jónasson, Bryan McLemore, Alex Simonides, Felix Weis, Melvin Sowah, Christopher Mutchler, Giulio Bontadini, Paul Alom, Ryan Tripicchio, Scot Melville, Bear, chrysilis, David Palomares, Emil, Erik Parasiuk, Esteban Santana Santana, Freddi Hørlyck, John Rogers, Leon, Peter Lomax, Rhys Parry, ShiroiYami, Tristan Watts-Willis, Veronica Peshterianu, Dag Viggo Lokøen, John Lee, Maxime Zielony, Julien Dubois, Elizabeth Keathley, Nicholas Welna  ## Music  David Rees: http://www.davidreesmusic.com",2020-08-11 17:15:11,1090,False,CGP Grey,UC2C_jShtL725hvbm1arSV9w,
